0.356,0.316,0.267,0.196,0.19
0.395,0.396,0.368,0.343,0.34
0.418,0.475,0.411,0.387,0.381
0.537,0.423,0.378,0.375,0.368
0.309,0.195,0.169,0.156,0.152
0.746,0.45,0.445,0.402,0.401
0.417,0.332,0.318,0.255,0.255
0.368,0.24,0.218,0.186,0.182
0.388,0.317,0.276,0.274,0.268
0.358,0.388,0.361,0.323,0.318
0.39,0.277,0.243,0.237,0.232
0.404,0.327,0.284,0.281,0.274
0.347,0.287,0.237,0.189,0.186
0.451,0.333,0.303,0.308,0.305
0.485,0.442,0.419,0.367,0.366
0.384,0.387,0.347,0.305,0.3
0.456,0.378,0.354,0.305,0.297
0.282,0.426,0.394,0.332,0.327
0.414,0.315,0.281,0.26,0.25
0.591,0.406,0.377,0.347,0.346
0.526,0.375,0.347,0.326,0.32
0.392,0.448,0.406,0.319,0.311
0.43,0.297,0.28,0.245,0.244
0.305,0.187,0.159,0.152,0.148
0.318,0.46,0.413,0.461,0.447
0.332,0.415,0.364,0.313,0.307
0.501,0.392,0.371,0.297,0.294
0.354,0.408,0.384,0.363,0.359
0.438,0.302,0.258,0.22,0.215
0.435,0.327,0.301,0.264,0.261
0.428,0.329,0.292,0.256,0.253
0.486,0.409,0.373,0.361,0.354
0.573,0.368,0.355,0.338,0.335
0.563,0.349,0.352,0.303,0.305
0.48,0.317,0.29,0.275,0.27
0.412,0.518,0.5,0.439,0.436
0.567,0.358,0.343,0.293,0.292
0.387,0.404,0.378,0.328,0.324
0.38,0.281,0.264,0.238,0.237
0.337,0.389,0.326,0.271,0.267
0.331,0.266,0.236,0.226,0.219
0.696,0.488,0.461,0.426,0.426
0.289,0.183,0.144,0.149,0.145
0.232,0.293,0.222,0.323,0.315
0.295,0.227,0.189,0.16,0.152
0.481,0.316,0.298,0.267,0.267
0.434,0.519,0.485,0.448,0.445
0.322,0.391,0.36,0.335,0.328
0.508,0.394,0.366,0.325,0.312
0.109,0.297,0.261,0.128,0.125
